feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
292	160	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	0.70760125	ISDB	TUPBJUPCUBTDSL-ZRDOBDDISA-N	InChI=1S/C14H22O2/c1-13(2)6-8-10(7-13)14(3)5-4-9(14)12(16)11(8)15/h4,8,10-12,15-16H,5-7H2,1-3H3/t8-,10+,11+,12?,14?/m1/s1	CC1(C)C[C@H]2[C@@H](C1)[C@H](O)C(O)C1=CCC12C	C14H22O2		222.16197994400002	TUPBJUPCUBTDSL	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	Microcosmus vulgaris	331382.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Stolidobranchia']	['Pyuridae']	['Unknown']	['Microcosmus']	['Microcosmus sulcatus']	2	3	6.330405235290527
291	362	Amino acids and Peptides	Small peptides	Aminoacids	0.74729097	ISDB	ZDXPYRJPNDTMRX-UHFFFAOYSA-N	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)	NC(=O)CCC(N)C(=O)O	C5H10N2O3		146.06914218	ZDXPYRJPNDTMRX	Amino acids and Peptides	Small peptides	Aminoacids	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	4	3	8.489163875579834
287	8	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	0.0	MS1_match	HNTZKNJGAFJMHQ-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c1-5-6(7(9)10)3-2-4-8-5/h2-4H,1H3,(H,9,10)	Cc1ncccc1C(=O)O	C7H7NO2	pos_1_1proton	137.047678464	HNTZKNJGAFJMHQ	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Aenictus	169919.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Aenictus']	['Unknown']	6	3	7.5
285	513	Terpenoids	Sesquiterpenoids	Nardosinane sesquiterpenoids	0.5194764	ISDB	IXEFTKFHVFNPAE-WRWGMCAJSA-N	InChI=1S/C12H20O3/c1-11-6-5-10(14)12(2,15)9(11)4-3-8(13)7-11/h9-10,14-15H,3-7H2,1-2H3/t9-,10+,11-,12-/m1/s1	C[C@]12CC[C@H](O)[C@](C)(O)[C@@H]1CCC(=O)C2	C12H20O3		212.14124449999997	IXEFTKFHVFNPAE	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	Pluchea arguta	5920981.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Pluchea']	['Pluchea arguta']	1	2	4.077905654907227
281	29	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	0.6501245	ISDB	OPFPNLNBWGYRAV-LEKOTGGOSA-N	InChI=1S/C15H20O3/c1-8-4-9-7-15(2,3)11(8)6-12(16)10-5-13(17)18-14(9)10/h4-5,9,11-12,14,16H,6-7H2,1-3H3/t9-,11+,12-,14+/m1/s1	CC1=C[C@@H]2CC(C)(C)[C@H]1C[C@@H](O)C1=CC(=O)O[C@H]12	C15H20O3		248.14124449999997	OPFPNLNBWGYRAV	Terpenoids	Sesquiterpenoids	Tremulane sesquiterpenoids	Euryspongia	549558.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Dictyoceratida']	['Dysideidae']	['Unknown']	['Euryspongia']	['Unknown']	2	2	5.600498199462891
278	-1				0.0	MS1_match	WWZKQHOCKIZLMA-UHFFFAOYSA-N	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	CCCCCCCC(=O)O	C8H16O2	pos_2MHNH3	144.115029752	WWZKQHOCKIZLMA	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	0	6.0
277	201	Alkaloids	Tryptophan alkaloids	Dipeptides	0.27584395	ISDB	VABLHCSPDCPVNA-UHFFFAOYSA-N	InChI=1S/C24H27NO7/c1-12-10-24-8-5-18(28)23(2,17(24)9-14(12)16(27)11-24)7-6-19(29)25-20-15(26)4-3-13(21(20)30)22(31)32/h3-5,8,14,16-17,26-27,30H,1,6-7,9-11H2,2H3,(H,25,29)(H,31,32)	C=C1CC23C=CC(=O)C(C)(CCC(=O)Nc4c(O)ccc(C(=O)O)c4O)C2CC1C(O)C3	C24H27NO7		441.17875220400003	VABLHCSPDCPVNA	Terpenoids	Diterpenoids	Platensimycin and Platencins	Streptomyces platensis	693885.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces platensis']	0	0	1.103375792503357
274	922	Alkaloids	Peptide alkaloids	Thiodiketopiperazine alkaloids	0.2440266	ISDB	XSLRYBHITZPVBL-RBJBARPLSA-N	InChI=1S/C13H16N2O4S2/c1-20-13(6-16)11(19)14-12(10(18)15-13)5-7-3-2-4-8(17)9(7)21-12/h2-4,8-9,16-17H,5-6H2,1H3,(H,14,19)(H,15,18)/t8-,9-,12+,13+/m0/s1	CS[C@@]1(CO)NC(=O)[C@]2(CC3=CC=C[C@H](O)[C@H]3S2)NC1=O	C13H16N2O4S2		328.055148992	XSLRYBHITZPVBL	Alkaloids	Peptide alkaloids	Thiodiketopiperazine alkaloids	Aspergillus fumigatus	278828.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus fumigatus']	1	3	3.4761064052581787
272	475	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	0.279744	ISDB	ZUPHXNBLQCSEIA-CPCISQLKSA-N	InChI=1S/C13H14N2O2/c1-7-12-9(6-11(14-7)13(16)17)8-4-2-3-5-10(8)15-12/h2-5,7,11,14-15H,6H2,1H3,(H,16,17)/t7-,11-/m0/s1	C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21	C13H14N2O2		230.105527688	ZUPHXNBLQCSEIA	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	Lethasterias nanimensis	132859.0	['Eukaryota']	['Metazoa']	['Echinodermata']	['Asteroidea']	['Forcipulatida']	['Asteriidae']	['Unknown']	['Lethasterias']	['Lethasterias nanimensis']	2	3	4.61897611618042
271	6	Amino acids and Peptides	Small peptides	Dipeptides	0.20780629	ISDB							GSVMXPZDCHWGCZ						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	0.8312251567840576
264	39	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.22978728	ISDB	SZLWSWKRZSAHBC-VGLSAWSOSA-N	InChI=1S/C32H56OSi/c1-10-24(22(2)3)12-11-23(4)28-15-16-29-27-14-13-25-21-26(33-34(7,8)9)17-19-31(25,5)30(27)18-20-32(28,29)6/h11-13,22-24,26-30H,10,14-21H2,1-9H3/b12-11-/t23-,24+,26+,27+,28+,29+,30+,31+,32+/m0/s1	CC[C@H](/C=C\[C@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O[Si](C)(C)C)CC[C@@]4(C)[C@@H]3CC[C@]12C)C(C)C	C32H56OSi		484.41004294199996	SZLWSWKRZSAHBC	Terpenoids	Steroids	Stigmastane steroids	Vigna radiata var. radiata	1065946.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Phaseoleae']	['Vigna']	['Vigna radiata']	1	0	1.9191491603851318
262	160	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	0.4988376	ISDB	TUPBJUPCUBTDSL-ZRDOBDDISA-N	InChI=1S/C14H22O2/c1-13(2)6-8-10(7-13)14(3)5-4-9(14)12(16)11(8)15/h4,8,10-12,15-16H,5-7H2,1-3H3/t8-,10+,11+,12?,14?/m1/s1	CC1(C)C[C@H]2[C@@H](C1)[C@H](O)C(O)C1=CCC12C	C14H22O2		222.16197994400002	TUPBJUPCUBTDSL	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	Microcosmus vulgaris	331382.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Stolidobranchia']	['Pyuridae']	['Unknown']	['Microcosmus']	['Microcosmus sulcatus']	2	3	5.495350360870361
261	362	Amino acids and Peptides	Small peptides	Aminoacids	0.20791925	ISDB	WNLRTRBMVRJNCN-UHFFFAOYSA-N	InChI=1S/C6H10O4/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H,7,8)(H,9,10)	O=C(O)CCCCC(=O)O	C6H10O4		146.05790880000004	WNLRTRBMVRJNCN	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	4	0	4.831676959991455
256	-1				0.0	MS1_match	FUZZWVXGSFPDMH-UHFFFAOYSA-N	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	CCCCCC(=O)O	C6H12O2	pos_2MNa	116.083729624	FUZZWVXGSFPDMH	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	0	6.0
252	366	Terpenoids	Fatty acyls	Hydrocarbons	0.64167124	ISDB	CSWBSLXBXRFNST-MQQKCMAXSA-N	InChI=1S/C12H22O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-5,13H,6-12H2,1H3/b3-2+,5-4+	C/C=C/C=C/CCCCCCCO	C12H22O		182.16706532400002	CSWBSLXBXRFNST	Fatty acids	Fatty acyls	Fatty alcohols	Cydia pomonella	819146.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Tortricidae']	['Grapholitini']	['Cydia']	['Cydia pomonella']	4	2	7.566684722900391
251	127	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	0.0	MS1_match	WWZKQHOCKIZLMA-UHFFFAOYSA-N	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	CCCCCCCC(=O)O	C8H16O2	pos_1_1potassium	144.115029752	WWZKQHOCKIZLMA	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	3	7.5
248	73	Alkaloids	Small peptides	Aminoacids	0.5431046	ISDB	GZYSVGWNLDGWPZ-WOPDTQHZSA-N	InChI=1S/C13H23NO2/c1-3-10(2)13(15)16-9-11-6-8-14-7-4-5-12(11)14/h10-12H,3-9H2,1-2H3/t10-,11+,12+/m1/s1	CC[C@@H](C)C(=O)OC[C@@H]1CCN2CCC[C@@H]12	C13H23NO2		225.172878976	GZYSVGWNLDGWPZ	Alkaloids	Ornithine alkaloids	Pyrrolizidine alkaloids	Osyris alba	124275.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Santalales']	['Santalaceae']	['Unknown']	['Osyris']	['Osyris alba']	0	1	2.6724183559417725
245	186	Terpenoids	Sesquiterpenoids	Farnesane sesquiterpenoids	0.7795632	ISDB	QNAQCEOTTMFHDK-UHFFFAOYSA-N	InChI=1S/C14H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-13(15)14(16)17/h2-12H2,1H3,(H,16,17)	CCCCCCCCCCCCC(=O)C(=O)O	C14H26O3		242.188194692	QNAQCEOTTMFHDK	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	Plakortis angulospiculatus	248925.0	['Eukaryota']	['Metazoa']	['Porifera']	['Homoscleromorpha']	['Homosclerophorida']	['Plakinidae']	['Unknown']	['Plakortis']	['Plakortis angulospiculatus']	2	0	5.118252754211426
242	91	Fatty acids	Monoterpenoids	Guaiane sesquiterpenoids	0.7243334	ISDB	ZBACDSGBJUIJGT-TUAOUCFPSA-N	InChI=1S/C12H20O/c1-9-5-3-4-6-11-10(9)7-8-12(11,2)13/h10-11,13H,1,3-8H2,2H3/t10-,11+,12-/m0/s1	C=C1CCCC[C@@H]2[C@H]1CC[C@]2(C)O	C12H20O		180.15141526	ZBACDSGBJUIJGT	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	Dictamnus dasycarpus	651514.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Dictamnus']	['Dictamnus dasycarpus']	1	3	5.39733362197876
240	282	Alkaloids	Lysine alkaloids	Piperidine alkaloids	0.70072633	ISDB	AYJGABFBAYKWDX-IRXDYDNUSA-N	InChI=1S/C17H35N/c1-3-4-5-6-7-8-9-10-11-14-17-15-12-13-16(2)18-17/h16-18H,3-15H2,1-2H3/t16-,17-/m0/s1	CCCCCCCCCCC[C@H]1CCC[C@H](C)N1	C17H35N		253.27695012	AYJGABFBAYKWDX	Alkaloids	Lysine alkaloids	Piperidine alkaloids	Solenopsis geminata	290746.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Solenopsidini']	['Solenopsis']	['Solenopsis geminata']	6	3	10.302905082702637
239	366	Terpenoids	Fatty acyls	Hydrocarbons	0.534716	ISDB	LUKZREJJLWEWQM-UHFFFAOYSA-N	InChI=1S/C11H18/c1-5-7-11(4)9-6-8-10(2)3/h5,7-8H,1,6,9H2,2-4H3	C=CC=C(C)CCC=C(C)C	C11H18		150.140850576	LUKZREJJLWEWQM	Fatty acids	Fatty acyls	Hydrocarbons	Popillia japonica	243703.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Scarabaeidae']	['Unknown']	['Popillia']	['Popillia japonica']	4	3	7.638864040374756
237	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.38884166	ISDB	JABQZEDFZXKPOY-ICWBMWKASA-N	InChI=1S/C14H22O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-6,14H,1,7-13H2/b4-3+,6-5-	C=C/C=C/C=C\CCCCCCCC=O	C14H22O		206.16706532400002	JABQZEDFZXKPOY	Fatty acids	Fatty acyls	Fatty aldehydes	Apomyelois ceratoniae	737506.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Pyralidae']	['Unknown']	['Ectomyelois']	['Ectomyelois ceratoniae']	4	1	6.055366516113281
237	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.38884166	ISDB	JABQZEDFZXKPOY-ICWBMWKASA-N	InChI=1S/C14H22O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-6,14H,1,7-13H2/b4-3+,6-5-	C=C/C=C/C=C\CCCCCCCC=O	C14H22O		206.16706532400002	JABQZEDFZXKPOY	Fatty acids	Fatty acyls	Fatty aldehydes	Ectomyelois ceratoniae	737506.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Pyralidae']	['Unknown']	['Ectomyelois']	['Ectomyelois ceratoniae']	4	1	6.055366516113281
236	160	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	0.31700432	ISDB	OCBOAGNEZBBXFV-UHFFFAOYSA-N	InChI=1S/C14H24O3/c1-12(2)6-9-10(7-12)13(3)4-5-17-14(16,8-13)11(9)15/h9-11,15-16H,4-8H2,1-3H3	CC1(C)CC2C(C1)C1(C)CCOC(O)(C1)C2O	C14H24O3		240.172544628	OCBOAGNEZBBXFV	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	Laurilia sulcata	181624.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Echinodontiaceae']	['Unknown']	['Laurilia']	['Laurilia sulcata']	1	3	3.768017292022705
234	10	Polyketides	Naphthalenes	Naphthoquinones	0.26665416	ISDB	YBTUDFWVCSHOBG-UHFFFAOYSA-N	InChI=1S/C13H12O7/c1-3-4-7(14)5-6(9(16)8(4)15)10(17)12(19)13(20-2)11(5)18/h14-16,19H,3H2,1-2H3	CCc1c(O)c(O)c2c(c1O)C(=O)C(OC)=C(O)C2=O	C13H12O7		280.05830272400004	YBTUDFWVCSHOBG	Polyketides	Naphthalenes	Naphthoquinones	Diadema antillarum	1022356.0	['Eukaryota']	['Metazoa']	['Echinodermata']	['Echinoidea']	['Diadematoida']	['Diadematidae']	['Unknown']	['Garrettia']	['Diadema antillarum']	2	3	4.566616535186768
229	19	Carbohydrates	Saccharides	Monosaccharides	0.2583165	ISDB	PDNVZYVQLWPSRF-NSHDSACASA-N	InChI=1S/C11H12N2O3S/c1-13-9(17)11(15,12-10(13)14)7-3-5-8(16-2)6-4-7/h3-6,15H,1-2H3,(H,12,14)/t11-/m0/s1	COc1ccc([C@@]2(O)NC(=O)N(C)C2=S)cc1	C11H12N2O3S		252.05686324400003	PDNVZYVQLWPSRF	Alkaloids			Polycarpa clavata	3646475.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Stolidobranchia']	['Styelidae']	['Unknown']	['Polycarpa']	['Polycarpa clavata']	2	0	3.033266067504883
228	513	Terpenoids	Sesquiterpenoids	Nardosinane sesquiterpenoids	0.2568641	ISDB							CEDZIURHISELSQ						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.0274564027786255
223	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.0	MS1_match	WTARULDDTDQWMU-IUCAKERBSA-N	InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1	C=C1CC[C@H]2C[C@@H]1C2(C)C	C10H16	pos_1_1proton1methanol	136.12520051200002	WTARULDDTDQWMU	Terpenoids	Monoterpenoids	Pinane monoterpenoids	Myrmicaria melanogaster	3254444.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Myrmicariini']	['Myrmicaria']	['Myrmicaria melanogaster']	6	2	7.0
223	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.0	MS1_match	XMGQYMWWDOXHJM-JTQLQIEISA-N	InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m0/s1	C=C(C)[C@H]1CC=C(C)CC1	C10H16	pos_1_1proton1methanol	136.12520051200002	XMGQYMWWDOXHJM	Terpenoids	Monoterpenoids	Menthane monoterpenoids	Myrmicaria melanogaster	3254444.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Myrmicariini']	['Myrmicaria']	['Myrmicaria melanogaster']	6	2	7.0
221	-1				0.0	MS1_match	BDAGIHXWWSANSR-UHFFFAOYSA-N	InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)	O=CO	CH2O2	pos_1_minus1proton2potassium	46.005479304	BDAGIHXWWSANSR				Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	0	6.0
220	39	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.5895393	ISDB	MDQSKCQQGXJOMN-ICWBMWKASA-N	InChI=1S/C14H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h3-6,14H,2,7-13H2,1H3/b4-3+,6-5-	CC/C=C/C=C\CCCCCCCC=O	C14H24O		208.182715388	MDQSKCQQGXJOMN	Fatty acids	Fatty acyls	Fatty aldehydes	Ectomyelois ceratoniae	737506.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Pyralidae']	['Unknown']	['Ectomyelois']	['Ectomyelois ceratoniae']	4	1	6.858157157897949
220	39	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.5895393	ISDB	MDQSKCQQGXJOMN-ICWBMWKASA-N	InChI=1S/C14H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h3-6,14H,2,7-13H2,1H3/b4-3+,6-5-	CC/C=C/C=C\CCCCCCCC=O	C14H24O		208.182715388	MDQSKCQQGXJOMN	Fatty acids	Fatty acyls	Fatty aldehydes	Apomyelois ceratoniae	737506.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Pyralidae']	['Unknown']	['Ectomyelois']	['Ectomyelois ceratoniae']	4	1	6.858157157897949
218	160	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	0.70505536	ISDB	QGPXLWRTRLEOMJ-FPMFFAJLSA-N	InChI=1S/C14H24O3/c1-10(6-5-9-17-12(3)15)13-7-8-14(4,16)11(13)2/h11,13,16H,1,5-9H2,2-4H3/t11-,13-,14+/m0/s1	C=C(CCCOC(C)=O)[C@@H]1CC[C@@](C)(O)[C@H]1C	C14H24O3		240.172544628	QGPXLWRTRLEOMJ	Terpenoids	Sesquiterpenoids	Bisabolane sesquiterpenoids	Epichloe typhina	103011.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Clavicipitaceae']	['Unknown']	['Epichloe']	['Epichloe typhina']	1	2	4.820221424102783
211	79	Fatty acids	Fatty esters	Wax monoesters	0.0	MS1_match	CAMNFGRSYHBOEL-CHWSQXEVSA-N	InChI=1S/C13H27N/c1-3-5-7-9-13-11-10-12(14-13)8-6-4-2/h12-14H,3-11H2,1-2H3/t12-,13-/m1/s1	CCCCC[C@@H]1CC[C@@H](CCCC)N1	C13H27N	pos_1_1proton1methanol	197.214349864	CAMNFGRSYHBOEL	Alkaloids	Lysine alkaloids	Piperidine alkaloids	Myrmicaria melanogaster	3254444.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Myrmicariini']	['Myrmicaria']	['Myrmicaria melanogaster']	6	0	6.0
208	-1				0.0	MS1_match	BDAGIHXWWSANSR-UHFFFAOYSA-N	InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)	O=CO	CH2O2	pos_2MHCH3CN	46.005479304	BDAGIHXWWSANSR				Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	0	6.0
207	19	Carbohydrates	Saccharides	Monosaccharides	0.2924666	ISDB	WRIRJVDXCHWRSC-WYDQCIBASA-N	InChI=1S/C7H12O6/c1-7(6(10)11)12-3-4(9)5(2-8)13-7/h4-5,8-9H,2-3H2,1H3,(H,10,11)/t4-,5-,7-/m1/s1	C[C@@]1(C(=O)O)OC[C@@H](O)[C@@H](CO)O1	C7H12O6		192.063388104	WRIRJVDXCHWRSC				Xanthomonas campestris	363739.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Xanthomonadales']	['Xanthomonadaceae']	['Unknown']	['Xanthomonas']	['Xanthomonas campestris']	0	0	1.1698664426803589
206	30	Fatty acids	Monoterpenoids	Acyclic monoterpenoids	0.0	MS1_match	FUZZWVXGSFPDMH-UHFFFAOYSA-N	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	CCCCCC(=O)O	C6H12O2	pos_2MH	116.083729624	FUZZWVXGSFPDMH	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	1	6.5
204	330	Alkaloids	Tryptophan alkaloids	Aminoacids	0.6863789	ISDB	ZHBHZDMTVVJASV-JOSVURMMSA-N	InChI=1S/C17H22N2O7/c18-10(17(24)25)5-8-6-19(11-4-2-1-3-9(8)11)16-15(23)14(22)13(21)12(7-20)26-16/h1-4,6,10,12-16,20-23H,5,7,18H2,(H,24,25)/t10-,12+,13+,14-,15+,16+/m0/s1	N[C@@H](Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O	C17H22N2O7		366.14270104400003	ZHBHZDMTVVJASV	Amino acids and Peptides	Small peptides	Aminoacids	Pyrus bourgaeana	377831.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Pyrus']	['Pyrus mamorensis']	1	3	5.245515584945679
204	330	Alkaloids	Tryptophan alkaloids	Aminoacids	0.6863789	ISDB	ZHBHZDMTVVJASV-JOSVURMMSA-N	InChI=1S/C17H22N2O7/c18-10(17(24)25)5-8-6-19(11-4-2-1-3-9(8)11)16-15(23)14(22)13(21)12(7-20)26-16/h1-4,6,10,12-16,20-23H,5,7,18H2,(H,24,25)/t10-,12+,13+,14-,15+,16+/m0/s1	N[C@@H](Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O	C17H22N2O7		366.14270104400003	ZHBHZDMTVVJASV	Amino acids and Peptides	Small peptides	Aminoacids	Pyrus communis	972654.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Pyrus']	['Pyrus communis']	1	3	5.245515584945679
204	330	Alkaloids	Tryptophan alkaloids	Aminoacids	0.6863789	ISDB	ZHBHZDMTVVJASV-JOSVURMMSA-N	InChI=1S/C17H22N2O7/c18-10(17(24)25)5-8-6-19(11-4-2-1-3-9(8)11)16-15(23)14(22)13(21)12(7-20)26-16/h1-4,6,10,12-16,20-23H,5,7,18H2,(H,24,25)/t10-,12+,13+,14-,15+,16+/m0/s1	N[C@@H](Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O	C17H22N2O7		366.14270104400003	ZHBHZDMTVVJASV	Amino acids and Peptides	Small peptides	Aminoacids	Prunus angustifolia	66998.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus angustifolia']	1	3	5.245515584945679
