ATTRIBUTE_colony	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:2	GNPSGROUP:3	GNPSGROUP:4	GNPSGROUP:5	GNPSGROUP:6	GNPSGROUP:7	GNPSGROUP:Myrmecocystus mexicanus	GNPSGROUP:nd	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	146667.29113473365	802616.8374341155	469984.5722502128	117730.7061505565	238755.1733304876	244045.7053316782	308042.8516739021	287091.2445939814	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9230.0","main.cluster index_upperinput":"9230.0"}	This Node is a Singleton	N/A	N/A	N/A	5.2603	5.2603	0	N/A	N/A	16466701.133751351	54	9230	-1	54	237.1478	1	237.1478	16466701.133751351
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	413804.3178940234	180370.99710363994	165307.58663165223	78187.4786931777	125569.00739055304	110251.54948205488	164425.28729156888	158386.42953803856	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9235.0","main.cluster index_upperinput":"9235.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=196&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	5.5588	5.5588	0	N/A	N/A	8830654.651716478	54	9235	196	54	267.1950	1	267.1950	8830654.651716478
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	33201.937017574084	731981.9724033315	984138.4804470168	133293.4856077833	130996.41408346186	387894.99084145954	339975.1860581118	164978.78939177547	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9236.0","main.cluster index_upperinput":"9236.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2578	2.2578	0	N/A	N/A	16958688.873807345	51	9236	-1	51	290.1960	1	290.1960	16958688.873807345
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	47481.1606471872	428616.65763833426	217452.05529648607	48200.37332720209	71535.218998668	57773.168983074	124590.5688547027	120613.10138501263	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9237.0","main.cluster index_upperinput":"9237.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1442	4.1442	0	N/A	N/A	6696070.978396423	54	9237	-1	54	281.1735	1	281.1735	6696070.978396423
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	379482.0183379131	187384.57821618812	153431.3958617406	66186.82781965216	94216.75382407574	113185.3794867096	149459.79496661405	140101.24567640817	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9239.0","main.cluster index_upperinput":"9239.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=196&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	5.6701	5.6701	0	N/A	N/A	7995960.533875512	54	9239	196	54	267.1951	1	267.1951	7995960.533875512
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	326269.6738815336	326198.8921177233	588297.9932035777	339168.20615116914	77615.31922605907	211458.53839047195	263969.6695766224	236246.8400626654	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9240.0","main.cluster index_upperinput":"9240.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4777	3.4777	0	N/A	N/A	14032579.521025956	54	9240	-1	54	236.1129	1	236.1129	14032579.521025956
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	44871.79988596834	478536.3819444775	576039.2429582278	85439.56806727443	68461.12721649275	229145.3211625187	208065.7570983002	200943.92597383293	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9241.0","main.cluster index_upperinput":"9241.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=d4aca8b0f5d342488086b66b755dfd21&show=true	InChI=1S/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8,11H,7H2,1-2H3	cuminyl alcohol 	0.83552	3.3199	3.3199	0	 	CCMSLIB00005435949	11178576.234312473	54	9241	26	54	133.1011	1	133.1011	11178576.234312473
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	134719.22059904184	313526.94811983226	638362.3017729146	109969.6710179691	174776.94055647106	485752.2627857159	289020.5828393297	294833.28601690097	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9243.0","main.cluster index_upperinput":"9243.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=544&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	Spectral Match to (R)-(+)-Citronellic acid from NIST14	0.739481	2.6631	2.6631	0	N/A	CCMSLIB00003139419	15653613.098744374	54	9243	544	54	153.1272	1	153.1272	15653613.098744374
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	142777.4526522093	503711.4305018429	531618.2709733789	167123.1876158099	158519.7633962456	280039.83312416094	267130.48672544607	289104.9662929755	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9244.0","main.cluster index_upperinput":"9244.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1013	4.1013	0	N/A	N/A	14600842.11971432	54	9244	-1	54	288.2168	1	288.2168	14600842.11971432
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	7921.779464618679	363282.7143474237	111728.48520302522	22507.78342556569	10904.375848005157	8266.4153243771	68686.48906108264	63034.52039516682	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9245.0","main.cluster index_upperinput":"9245.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.1516	4.1516	0	N/A	N/A	3663854.6599711366	37	9245	29	37	245.1531	1	245.1531	3663854.6599711366
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	113039.79456719133	456243.60139997787	804137.7853728184	116985.04055656018	88003.343203251	415315.7744315685	285590.652567161	248706.53549984485	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9246.0","main.cluster index_upperinput":"9246.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=140&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	1.9796	1.9796	0	N/A	N/A	15126822.30208817	53	9246	140	53	169.1223	1	169.1223	15126822.30208817
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	169715.8203463885	422854.30687329726	238958.7024540693	147703.83266500532	174600.7625665196	193330.68348195765	212911.46019447548	224710.4197121055	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9247.0","main.cluster index_upperinput":"9247.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=134&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.3219	4.3219	0	N/A	N/A	11591610.526642714	54	9247	134	54	193.1222	1	193.1222	11591610.526642714
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	290625.7976731111	1143305.3884311998	523831.2661408767	164261.40136607547	536025.6595790439	528166.2384464066	523791.3690747392	520859.77100212395	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9248.0","main.cluster index_upperinput":"9248.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=234&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.2646	4.2646	0	N/A	N/A	28261281.14545499	54	9248	234	54	223.1692	1	223.1692	28261281.14545499
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	533087.213226535	919076.7519785044	711730.8518745557	319668.86913489207	995359.8017203957	1028328.0598940456	797911.9586078003	700096.5740934171	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9250.0","main.cluster index_upperinput":"9250.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=51&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	0.5393	0.5393	0	N/A	N/A	42304722.688706145	53	9250	51	53	158.9964	1	158.9964	42304722.688706145
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	853.9497790332031	341142.1162983961	149616.89296126837	36992.56763540737	12304.209913134922	51005.66832767166	79956.83866388192	77568.24282367644	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9251.0","main.cluster index_upperinput":"9251.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7320	3.7320	0	N/A	N/A	4298560.521127979	36	9251	-1	36	429.1521	1	429.1521	4298560.521127979
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	81726.97721434962	88693.10676354959	72320.95749817084	204944.65693192426	34053.45792760135	1265.5587639311443	71148.32330034602	31477.919875659045	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9253.0","main.cluster index_upperinput":"9253.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=876&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	2.5345	2.5345	0	N/A	N/A	3524646.2308211895	38	9253	876	38	464.2939	2	232.6469	3524646.2308211895
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	92508.85695167455	388553.475264458	180492.63991714144	113426.54652960988	101034.50427370598	180696.55664563517	163533.4909556232	149364.92847778223	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9254.0","main.cluster index_upperinput":"9254.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.3477	3.3477	0	N/A	N/A	8717460.011780925	54	9254	2	54	237.1119	1	237.1119	8717460.011780925
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	2241.3479845112083	287727.3284207443	133743.8999375955	41992.183285989144	13965.552145228103	49721.82769641736	72424.4667016773	60507.485662271254	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9255.0","main.cluster index_upperinput":"9255.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=571&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.7307	3.7307	0	N/A	N/A	3815585.3535753256	39	9255	571	39	452.2276	1	452.2276	3815585.3535753256
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	77172.36021430972	359803.55841745884	298749.31446910143	72676.52730988376	85308.37478413693	215009.81142480648	166705.1076157031	136694.38631259341	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9256.0","main.cluster index_upperinput":"9256.0"}	This Node is a Singleton	N/A	N/A	N/A	3.1779	3.1779	0	N/A	N/A	8761990.04082309	54	9256	-1	54	281.1377	1	281.1377	8761990.04082309
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	44104.381265224125	67962.39218414978	135562.72032107742	74428.10052108706	20788.16493535676	65668.53386827311	59401.606411376866	62236.608184538876	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9257.0","main.cluster index_upperinput":"9257.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2209	2.2209	0	N/A	N/A	3230366.760399646	51	9257	-1	51	631.3497	2	316.1749	3230366.760399646
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	52287.81406314764	462620.3469684481	312434.8915038702	60039.466744645695	73509.10045788555	136128.1273824461	157666.76398512983	129576.83869434758	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9259.0","main.cluster index_upperinput":"9259.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=161&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.1343	4.1343	0	N/A	N/A	8289285.852870753	49	9259	161	49	201.1637	1	201.1637	8289285.852870753
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	139861.44307878127	247133.30806621694	178967.5007944654	217357.39890103138	42654.68717935282	67959.59618137567	128357.71961116312	80087.13219694642	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9260.0","main.cluster index_upperinput":"9260.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=755&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.4150	3.4150	0	N/A	N/A	6545152.159689075	54	9260	755	54	211.1691	1	211.1691	6545152.159689075
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	29346.916704946918	480629.9322988245	334768.7102721669	21909.044802118326	31965.491092120337	140534.82993317686	142770.2785346619	120477.76571108449	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9261.0","main.cluster index_upperinput":"9261.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0767	6.0767	0	N/A	N/A	7531254.938283119	47	9261	-1	47	389.1368	1	389.1368	7531254.938283119
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	437879.02380636585	373148.1563710866	630021.59009534	755279.4693105593	185587.63250806744	295752.2375238771	399513.84080511087	388897.85860099766	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9264.0","main.cluster index_upperinput":"9264.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	2.1053	2.1053	0	N/A	N/A	21488819.545843083	54	9264	173	54	143.1066	1	143.1066	21488819.545843083
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	76241.0439609774	407805.96608420234	303572.98369942367	89685.70673089253	149202.431424015	296866.8708119759	210030.0080805309	200915.5987305237	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9265.0","main.cluster index_upperinput":"9265.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4441	3.4441	0	N/A	N/A	11268705.16154861	54	9265	-1	54	255.1593	1	255.1593	11268705.16154861
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	15477.616487821058	528901.4346669776	877387.5560708939	75164.54429843981	30536.903454409596	269280.3614540089	239127.54120360315	206469.82638429585	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9266.0","main.cluster index_upperinput":"9266.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7835	3.7835	0	N/A	N/A	12651625.506440107	51	9266	-1	51	358.2586	1	358.2586	12651625.506440107
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	7622.607477085912	194764.47727522592	342661.1149330341	63031.337941085876	29781.94964195144	163777.76292126023	113695.9274000729	69939.42558765382	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9267.0","main.cluster index_upperinput":"9267.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0370	2.0370	0	N/A	N/A	5789528.065104581	41	9267	-1	41	274.1646	1	274.1646	5789528.065104581
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	80863.24782781706	455692.70117716066	190532.85896113105	63098.79766949468	87413.7793165179	163554.49930759304	157001.33037837074	110537.81020005324	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9268.0","main.cluster index_upperinput":"9268.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=235&task=d4aca8b0f5d342488086b66b755dfd21&show=true	1S/C15H26O3/c1-13(2)9(17)5-6-14(3)10-8(16)7-15(14,4)12(18)11(10)13/h8-12,16-18H,5-7H2,1-4H3/t8-,9-,10+,11+,12?,14-,15-/m1/s1	Massbank:AC000102 5-hydroxyculmorin|(1S,3R,3aS,4R,6R,8aR,9R)-Decahydro-1,5,5,8a-tetramethyl-1,4-methanoazulene-3,6,9-triol	0.7017329999999999	5.8751	5.8751	0	C[C@@]12CC[C@H](C([C@H]3[C@@H]1[C@@H](C[C@@]2(C3O)C)O)(C)C)O	CCMSLIB00005727751	8106363.679005482	54	9268	235	54	237.1849	1	237.1849	8106363.679005482
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	475120.1427726559	880400.5757629608	569226.1612892324	461627.8224254601	559763.3614245707	398347.8279570139	545058.7831471876	513292.86152462184	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9271.0","main.cluster index_upperinput":"9271.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=235&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	7.6560	7.6560	0	N/A	N/A	29179046.916967604	54	9271	235	54	237.1849	1	237.1849	29179046.916967604
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	6508.080410705747	281828.8509782154	190038.63011405643	31083.202598571715	13064.231796211634	60726.00670894777	78568.83110489331	72009.0123319533	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9272.0","main.cluster index_upperinput":"9272.0"}	This Node is a Singleton	N/A	N/A	N/A	4.5502	4.5502	0	N/A	N/A	4190238.3294807174	44	9272	-1	44	607.2147	1	607.2147	4190238.3294807174
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	88094.04986498403	850576.9429041105	779151.9380869538	89931.91478732132	172450.21167412473	273320.9767296503	323022.8389758926	350901.1302122742	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9273.0","main.cluster index_upperinput":"9273.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=131&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	3.4044	3.4044	0	N/A	N/A	17666259.634589255	54	9273	131	54	237.1847	1	237.1847	17666259.634589255
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	173294.7586655194	1099983.967073736	861663.6180478543	228151.44546247984	168863.80605067077	342161.85180961003	409124.7110403777	432619.70013560547	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9275.0","main.cluster index_upperinput":"9275.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6854	3.6854	0	N/A	N/A	22280694.308942217	54	9275	-1	54	225.1479	1	225.1479	22280694.308942217
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	43836.86324286198	333612.75942371425	303283.1030797045	63423.2419678043	79128.74146464442	168453.1388167175	147170.1702948575	141705.36521533833	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9278.0","main.cluster index_upperinput":"9278.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=d4aca8b0f5d342488086b66b755dfd21&show=true	N/A	N/A	N/A	4.6706	4.6706	0	N/A	N/A	7903470.755286153	54	9278	78	54	191.1428	1	191.1428	7903470.755286153
nd,7,5,6,4,2,3	nd,Myrmecocystus mexicanus	0.0	0.0	0.0	0.0	0.0	0.0	52724.90090923298	422340.4876267114	180557.16924955396	69790.2815982794	70982.25113064604	143963.25452704044	140438.01530637292	146602.77771196488	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d4aca8b0f5d342488086b66b755dfd21&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9279.0","main.cluster index_upperinput":"9279.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0429	4.0429	0	N/A	N/A	7632970.925788873	54	9279	-1	54	326.1962	1	326.1962	7632970.925788873
